S.No.,Parliament Constituency code,Parliament Constituency ECI Code,Parliament Constituency Name,Assembly Constituency Code,Assembly Constituency ECI Code,Assembly Constituency Name,District Code,District Name,SubDistrict Code,SubDistrict Name,Ward Code,Ward Name,Urban Localbody Code,Urban Localbody Name,Localbody Type,State Code
367,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37253,Mormugao (M Cl) - Ward No.7,252084,Mormugao,Municipality,30
368,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37259,Mormugao (M Cl) - Ward No.13,252084,Mormugao,Municipality,30
369,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37260,Mormugao (M Cl) - Ward No.14,252084,Mormugao,Municipality,30
370,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,1307301,Mormugao (M Ci) - Ward No. 23,252084,Mormugao,Municipality,30
371,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37254,Mormugao (M Cl) - Ward No.8,252084,Mormugao,Municipality,30
372,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,1307299,Mormugao (M Ci) - Ward No. 21,252084,Mormugao,Municipality,30
373,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37248,Mormugao (M Cl) - Ward No.2,252084,Mormugao,Municipality,30
374,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,1307300,Mormugao (M Ci) - Ward No. 22,252084,Mormugao,Municipality,30
375,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37251,Mormugao (M Cl) - Ward No.5,252084,Mormugao,Municipality,30
376,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37252,Mormugao (M Cl) - Ward No.6,252084,Mormugao,Municipality,30
377,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37264,Mormugao (M Cl) - Ward No.18,252084,Mormugao,Municipality,30
378,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37249,Mormugao (M Cl) - Ward No.3,252084,Mormugao,Municipality,30
379,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37249,Mormugao (M Cl) - Ward No.3,252084,Mormugao,Municipality,30
380,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37247,Mormugao (M Cl) - Ward No.1,252084,Mormugao,Municipality,30
381,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37258,Mormugao (M Cl) - Ward No.12,252084,Mormugao,Municipality,30
382,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37250,Mormugao (M Cl) - Ward No.4,252084,Mormugao,Municipality,30
383,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37250,Mormugao (M Cl) - Ward No.4,252084,Mormugao,Municipality,30
384,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,1307303,Mormugao (M Ci) - Ward No. 25,252084,Mormugao,Municipality,30
385,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37254,Mormugao (M Cl) - Ward No.8,252084,Mormugao,Municipality,30
386,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37263,Mormugao (M Cl) - Ward No.17,252084,Mormugao,Municipality,30
387,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,1307302,Mormugao (M Ci) - Ward No. 24,252084,Mormugao,Municipality,30
388,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37259,Mormugao (M Cl) - Ward No.13,252084,Mormugao,Municipality,30
389,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37257,Mormugao (M Cl) - Ward No.11,252084,Mormugao,Municipality,30
390,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37256,Mormugao (M Cl) - Ward No.10,252084,Mormugao,Municipality,30
391,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37260,Mormugao (M Cl) - Ward No.14,252084,Mormugao,Municipality,30
392,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37266,Mormugao (M Cl) - Ward No.20,252084,Mormugao,Municipality,30
393,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37251,Mormugao (M Cl) - Ward No.5,252084,Mormugao,Municipality,30
394,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,1307299,Mormugao (M Ci) - Ward No. 21,252084,Mormugao,Municipality,30
395,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37265,Mormugao (M Cl) - Ward No.19,252084,Mormugao,Municipality,30
396,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37262,Mormugao (M Cl) - Ward No.16,252084,Mormugao,Municipality,30
397,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37247,Mormugao (M Cl) - Ward No.1,252084,Mormugao,Municipality,30
398,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,1307302,Mormugao (M Ci) - Ward No. 24,252084,Mormugao,Municipality,30
399,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37263,Mormugao (M Cl) - Ward No.17,252084,Mormugao,Municipality,30
400,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37248,Mormugao (M Cl) - Ward No.2,252084,Mormugao,Municipality,30
401,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37256,Mormugao (M Cl) - Ward No.10,252084,Mormugao,Municipality,30
402,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37252,Mormugao (M Cl) - Ward No.6,252084,Mormugao,Municipality,30
403,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37264,Mormugao (M Cl) - Ward No.18,252084,Mormugao,Municipality,30
404,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,1307301,Mormugao (M Ci) - Ward No. 23,252084,Mormugao,Municipality,30
405,481,2,South Goa,3707,24,Mormugao,552,South Goa,,,37261,Mormugao (M Cl) - Ward No.15,252084,Mormugao,Municipality,30
406,481,2,South Goa,3707,24,Mormugao,552,South Goa,5615,Mormugao,37261,Mormugao (M Cl) - Ward No.15,252084,Mormugao,Municipality,30
407,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37244,Ponda (M Cl) - Ward No.8,252082,Ponda,Municipality,30
408,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37238,Ponda (M Cl) - Ward No.2,252082,Ponda,Municipality,30
409,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37246,Ponda (M Cl) - Ward No.10,252082,Ponda,Municipality,30
410,481,2,South Goa,3710,21,Ponda,552,South Goa,,,932927,Ponda (Mci) - Ward No.14,252082,Ponda,Municipality,30
411,481,2,South Goa,3710,21,Ponda,552,South Goa,,,1307304,Ponda (Mci) - Ward No. 15,252082,Ponda,Municipality,30
412,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,932830,Ponda (Mci) - Ward No.12,252082,Ponda,Municipality,30
413,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37246,Ponda (M Cl) - Ward No.10,252082,Ponda,Municipality,30
414,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37237,Ponda (M Cl) - Ward No.1,252082,Ponda,Municipality,30
415,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37237,Ponda (M Cl) - Ward No.1,252082,Ponda,Municipality,30
416,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37242,Ponda (M Cl) - Ward No.6,252082,Ponda,Municipality,30
417,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,932829,Ponda (Mci) - Ward No.11,252082,Ponda,Municipality,30
418,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37240,Ponda (M Cl) - Ward No.4,252082,Ponda,Municipality,30
419,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37241,Ponda (M Cl) - Ward No.5,252082,Ponda,Municipality,30
420,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37239,Ponda (M Cl) - Ward No.3,252082,Ponda,Municipality,30
421,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37243,Ponda (M Cl) - Ward No.7,252082,Ponda,Municipality,30
422,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,1307304,Ponda (Mci) - Ward No. 15,252082,Ponda,Municipality,30
423,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37238,Ponda (M Cl) - Ward No.2,252082,Ponda,Municipality,30
424,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37242,Ponda (M Cl) - Ward No.6,252082,Ponda,Municipality,30
425,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37245,Ponda (M Cl) - Ward No.9,252082,Ponda,Municipality,30
426,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37241,Ponda (M Cl) - Ward No.5,252082,Ponda,Municipality,30
427,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37239,Ponda (M Cl) - Ward No.3,252082,Ponda,Municipality,30
428,481,2,South Goa,3710,21,Ponda,552,South Goa,,,932829,Ponda (Mci) - Ward No.11,252082,Ponda,Municipality,30
429,481,2,South Goa,3710,21,Ponda,552,South Goa,,,932923,Ponda (Mci) - Ward No.13,252082,Ponda,Municipality,30
430,481,2,South Goa,3710,21,Ponda,552,South Goa,,,932830,Ponda (Mci) - Ward No.12,252082,Ponda,Municipality,30
431,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,932923,Ponda (Mci) - Ward No.13,252082,Ponda,Municipality,30
432,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37245,Ponda (M Cl) - Ward No.9,252082,Ponda,Municipality,30
433,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,932927,Ponda (Mci) - Ward No.14,252082,Ponda,Municipality,30
434,481,2,South Goa,3710,21,Ponda,552,South Goa,5614,Ponda,37244,Ponda (M Cl) - Ward No.8,252082,Ponda,Municipality,30
435,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37243,Ponda (M Cl) - Ward No.7,252082,Ponda,Municipality,30
436,481,2,South Goa,3710,21,Ponda,552,South Goa,,,37240,Ponda (M Cl) - Ward No.4,252082,Ponda,Municipality,30
437,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37390,Quepem (M Cl) - Ward No.10,252097,Quepem,Municipality,30
438,481,2,South Goa,3711,36,Quepem,552,South Goa,,,1307305,Quepem (M Ci) - Ward No. 11,252097,Quepem,Municipality,30
439,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37387,Quepem (M Cl) - Ward No.7,252097,Quepem,Municipality,30
440,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37384,Quepem (M Cl) - Ward No.4,252097,Quepem,Municipality,30
441,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37384,Quepem (M Cl) - Ward No.4,252097,Quepem,Municipality,30
442,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37386,Quepem (M Cl) - Ward No.6,252097,Quepem,Municipality,30
443,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37385,Quepem (M Cl) - Ward No.5,252097,Quepem,Municipality,30
444,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37388,Quepem (M Cl) - Ward No.8,252097,Quepem,Municipality,30
445,481,2,South Goa,3711,36,Quepem,552,South Goa,,,3046941,Quepem (M Ci) - Ward No. 13,252097,Quepem,Municipality,30
446,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37382,Quepem (M Cl) - Ward No.2,252097,Quepem,Municipality,30
447,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37382,Quepem (M Cl) - Ward No.2,252097,Quepem,Municipality,30
448,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37389,Quepem (M Cl) - Ward No.9,252097,Quepem,Municipality,30
449,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37386,Quepem (M Cl) - Ward No.6,252097,Quepem,Municipality,30
450,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37383,Quepem (M Cl) - Ward No.3,252097,Quepem,Municipality,30
451,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37387,Quepem (M Cl) - Ward No.7,252097,Quepem,Municipality,30
452,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,3046941,Quepem (M Ci) - Ward No. 13,252097,Quepem,Municipality,30
453,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37389,Quepem (M Cl) - Ward No.9,252097,Quepem,Municipality,30
454,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37385,Quepem (M Cl) - Ward No.5,252097,Quepem,Municipality,30
455,481,2,South Goa,3711,36,Quepem,552,South Goa,,,3046940,Quepem (M Ci) - Ward No. 12,252097,Quepem,Municipality,30
456,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37383,Quepem (M Cl) - Ward No.3,252097,Quepem,Municipality,30
457,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,3046940,Quepem (M Ci) - Ward No. 12,252097,Quepem,Municipality,30
458,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37390,Quepem (M Cl) - Ward No.10,252097,Quepem,Municipality,30
459,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37381,Quepem (M Cl) - Ward No.1,252097,Quepem,Municipality,30
460,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,1307305,Quepem (M Ci) - Ward No. 11,252097,Quepem,Municipality,30
461,481,2,South Goa,3711,36,Quepem,552,South Goa,5617,Quepem,37381,Quepem (M Cl) - Ward No.1,252097,Quepem,Municipality,30
462,481,2,South Goa,3711,36,Quepem,552,South Goa,,,37388,Quepem (M Cl) - Ward No.8,252097,Quepem,Municipality,30
463,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,1624,Sanguem (M Cl) - Ward No.1,252099,Sanguem,Municipality,30
464,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37458,Sanguem (M Cl) - Ward No.10,252099,Sanguem,Municipality,30
465,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,1625,Sanguem (M Cl) - Ward No.2,252099,Sanguem,Municipality,30
466,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37456,Sanguem (M Cl) - Ward No.8,252099,Sanguem,Municipality,30
467,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,1625,Sanguem (M Cl) - Ward No.2,252099,Sanguem,Municipality,30
468,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37454,Sanguem (M Cl) - Ward No.6,252099,Sanguem,Municipality,30
469,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37453,Sanguem (M Cl) - Ward No.5,252099,Sanguem,Municipality,30
470,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37458,Sanguem (M Cl) - Ward No.10,252099,Sanguem,Municipality,30
471,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37452,Sanguem (M Cl) - Ward No.4,252099,Sanguem,Municipality,30
472,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37456,Sanguem (M Cl) - Ward No.8,252099,Sanguem,Municipality,30
473,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37454,Sanguem (M Cl) - Ward No.6,252099,Sanguem,Municipality,30
474,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37453,Sanguem (M Cl) - Ward No.5,252099,Sanguem,Municipality,30
475,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37457,Sanguem (M Cl) - Ward No.9,252099,Sanguem,Municipality,30
476,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37455,Sanguem (M Cl) - Ward No.7,252099,Sanguem,Municipality,30
477,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,1624,Sanguem (M Cl) - Ward No.1,252099,Sanguem,Municipality,30
478,481,2,South Goa,3712,39,Sanguem,552,South Goa,,,37451,Sanguem (M Cl) - Ward No.3,252099,Sanguem,Municipality,30
479,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37451,Sanguem (M Cl) - Ward No.3,252099,Sanguem,Municipality,30
480,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37455,Sanguem (M Cl) - Ward No.7,252099,Sanguem,Municipality,30
481,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37452,Sanguem (M Cl) - Ward No.4,252099,Sanguem,Municipality,30
482,481,2,South Goa,3712,39,Sanguem,552,South Goa,5618,Sanguem,37457,Sanguem (M Cl) - Ward No.9,252099,Sanguem,Municipality,30
